,time_task,time_trial,state,obs,count_trial,count_block,p_trans,dominant_trans,high_state,planet,action,is_error,reward,transition,rewardplanet,randomplanet,p_reward_high,p_reward_low,p_ambiguity,p_switch_reward,p_switch_transition,ps_high_state,ps_low_state,ps_common_trans,ps_ambiguity,is_random_common0,spaceship
0,2059,1,stage1,1.0,258,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2060,1,stage1,1.0,259,6,"[0.0, 0.0]",2,1,0,1,False,1.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2061,1,stage1,1.0,260,6,"[0.0, 0.0]",2,1,0,1,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2062,1,stage1,1.0,261,6,"[0.0, 0.0]",2,1,0,1,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2063,1,stage1,1.0,262,6,"[0.0, 0.0]",2,1,0,1,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2064,1,stage1,1.0,263,6,"[0.0, 0.0]",2,1,0,1,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2065,1,stage1,1.0,264,6,"[0.0, 0.0]",2,1,0,0,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2066,1,stage1,2.0,265,6,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2067,1,stage1,2.0,266,6,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2068,1,stage1,2.0,267,6,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2069,1,stage1,2.0,268,6,"[0.0, 0.0]",2,1,1,0,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2070,1,stage1,2.0,269,6,"[0.0, 0.0]",2,1,1,0,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2071,1,stage1,2.0,270,6,"[0.0, 0.0]",2,0,1,0,False,0.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2072,1,stage1,2.0,271,6,"[0.0, 0.0]",2,0,1,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2073,1,stage1,1.0,272,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2074,1,stage1,1.0,273,6,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2075,1,stage1,1.0,274,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2076,1,stage1,1.0,275,6,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2077,1,stage1,1.0,276,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2078,1,stage1,1.0,277,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2079,1,stage1,1.0,278,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2080,1,stage1,1.0,279,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2081,1,stage1,1.0,280,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2082,1,stage1,1.0,281,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2083,1,stage1,1.0,282,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2084,1,stage1,1.0,283,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2085,1,stage1,1.0,284,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2086,1,stage1,1.0,285,6,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2087,1,stage1,1.0,286,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2088,1,stage1,1.0,287,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2089,1,stage1,1.0,288,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2090,1,stage1,1.0,289,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2091,1,stage1,1.0,290,6,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2092,1,stage1,1.0,291,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2093,1,stage1,1.0,292,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2094,1,stage1,1.0,293,6,"[0.0, 0.0]",2,0,0,1,False,0.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2095,1,stage1,1.0,294,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2096,1,stage1,1.0,295,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2097,1,stage1,1.0,296,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2098,1,stage1,1.0,297,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2099,1,stage1,1.0,298,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2100,1,stage1,1.0,299,6,"[0.0, 0.0]",2,0,0,1,False,1.0,[1 0],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2101,1,stage1,0.0,0,7,"[1.0, 1.0]",1,0,,1,False,0.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2102,1,stage1,2.0,1,7,"[1.0, 1.0]",1,0,1,0,False,0.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2103,1,stage1,1.0,2,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2104,1,stage1,1.0,3,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2105,1,stage1,1.0,4,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2106,1,stage1,1.0,5,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2107,1,stage1,1.0,6,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2108,1,stage1,1.0,7,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2109,1,stage1,1.0,8,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2110,1,stage1,1.0,9,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2111,1,stage1,1.0,10,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2112,1,stage1,1.0,11,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2113,1,stage1,1.0,12,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2114,1,stage1,1.0,13,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2115,1,stage1,1.0,14,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2116,1,stage1,1.0,15,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2117,1,stage1,1.0,16,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2118,1,stage1,1.0,17,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2119,1,stage1,1.0,18,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2120,1,stage1,1.0,19,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2121,1,stage1,1.0,20,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2122,1,stage1,1.0,21,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2123,1,stage1,1.0,22,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2124,1,stage1,1.0,23,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2125,1,stage1,1.0,24,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2126,1,stage1,1.0,25,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2127,1,stage1,1.0,26,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2128,1,stage1,1.0,27,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2129,1,stage1,1.0,28,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2130,1,stage1,1.0,29,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2131,1,stage1,1.0,30,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2132,1,stage1,1.0,31,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2133,1,stage1,1.0,32,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2134,1,stage1,1.0,33,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2135,1,stage1,1.0,34,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2136,1,stage1,1.0,35,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2137,1,stage1,1.0,36,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2138,1,stage1,1.0,37,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2139,1,stage1,1.0,38,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2140,1,stage1,1.0,39,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2141,1,stage1,1.0,40,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2142,1,stage1,1.0,41,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2143,1,stage1,1.0,42,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2144,1,stage1,1.0,43,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2145,1,stage1,1.0,44,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2146,1,stage1,1.0,45,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2147,1,stage1,1.0,46,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2148,1,stage1,1.0,47,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2149,1,stage1,1.0,48,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2150,1,stage1,1.0,49,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2151,1,stage1,1.0,50,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2152,1,stage1,1.0,51,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2153,1,stage1,1.0,52,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2154,1,stage1,1.0,53,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2155,1,stage1,1.0,54,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2156,1,stage1,1.0,55,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2157,1,stage1,1.0,56,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2158,1,stage1,1.0,57,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2159,1,stage1,1.0,58,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2160,1,stage1,1.0,59,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2161,1,stage1,1.0,60,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2162,1,stage1,1.0,61,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2163,1,stage1,1.0,62,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2164,1,stage1,1.0,63,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2165,1,stage1,1.0,64,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2166,1,stage1,1.0,65,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2167,1,stage1,1.0,66,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2168,1,stage1,1.0,67,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2169,1,stage1,1.0,68,7,"[1.0, 1.0]",1,0,0,0,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2170,1,stage1,1.0,69,7,"[1.0, 1.0]",1,0,0,0,False,0.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2171,1,stage1,1.0,70,7,"[1.0, 1.0]",1,1,0,0,False,0.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2172,1,stage1,1.0,71,7,"[1.0, 1.0]",1,1,0,0,False,0.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2173,1,stage1,1.0,72,7,"[1.0, 1.0]",1,1,0,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,0
0,2174,1,stage1,2.0,73,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2175,1,stage1,2.0,74,7,"[1.0, 1.0]",1,1,1,1,False,0.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2176,1,stage1,2.0,75,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2177,1,stage1,2.0,76,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2178,1,stage1,2.0,77,7,"[1.0, 1.0]",1,1,1,1,False,0.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2179,1,stage1,2.0,78,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2180,1,stage1,2.0,79,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2181,1,stage1,2.0,80,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2182,1,stage1,2.0,81,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2183,1,stage1,2.0,82,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2184,1,stage1,2.0,83,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2185,1,stage1,2.0,84,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2186,1,stage1,2.0,85,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2187,1,stage1,2.0,86,7,"[1.0, 1.0]",1,1,1,1,False,0.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2188,1,stage1,2.0,87,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2189,1,stage1,2.0,88,7,"[1.0, 1.0]",1,1,1,1,False,0.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2190,1,stage1,2.0,89,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2191,1,stage1,2.0,90,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 0.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2192,1,stage1,2.0,91,7,"[1.0, 1.0]",1,1,1,1,False,0.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2193,1,stage1,2.0,92,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2194,1,stage1,2.0,93,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2195,1,stage1,2.0,94,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2196,1,stage1,2.0,95,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2197,1,stage1,2.0,96,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[0. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2198,1,stage1,2.0,97,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
0,2199,1,stage1,2.0,98,7,"[1.0, 1.0]",1,1,1,1,False,1.0,[0 1],[1. 1.],,0.8,0.19999999999999996,0.0,0.02,0,0.8,,1.0,0.0,True,1
