,blockID,obs,t,stage,tot_t,is_done,action,obs_next,reward,trialID,randomplanet,rewardplanet,transition,highstate,p_ambiguity,p_reward_high,p_trans,p_reward_low
205,1,1.0,0,1,206,False,1,1.0,1.0,206,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
206,1,1.0,0,1,207,False,1,1.0,1.0,207,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
207,1,1.0,0,1,208,False,1,1.0,1.0,208,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
208,1,1.0,0,1,209,False,1,1.0,1.0,209,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
209,1,1.0,0,1,210,False,1,1.0,0.0,210,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
210,1,1.0,0,1,211,False,1,1.0,0.0,211,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
211,1,1.0,0,1,212,False,1,1.0,0.0,212,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
212,1,1.0,0,1,213,False,0,2.0,1.0,213,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
213,1,2.0,0,1,214,False,0,2.0,0.0,214,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
214,1,2.0,0,1,215,False,1,1.0,1.0,215,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
215,1,1.0,0,1,216,False,1,1.0,0.0,216,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
216,1,1.0,0,1,217,False,1,1.0,1.0,217,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
217,1,1.0,0,1,218,False,1,1.0,1.0,218,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
218,1,1.0,0,1,219,False,1,1.0,0.0,219,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
219,1,1.0,0,1,220,False,1,1.0,0.0,220,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
220,1,1.0,0,1,221,False,0,2.0,1.0,221,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
221,1,2.0,0,1,222,False,0,2.0,1.0,222,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
222,1,2.0,0,1,223,False,0,2.0,1.0,223,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
223,1,2.0,0,1,224,False,0,2.0,1.0,224,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
224,1,2.0,0,1,225,False,0,2.0,0.0,225,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
225,1,2.0,0,1,226,False,0,2.0,0.0,226,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
226,1,2.0,0,1,227,False,0,2.0,1.0,227,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
227,1,2.0,0,1,228,False,0,2.0,1.0,228,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
228,1,2.0,0,1,229,False,0,2.0,0.0,229,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
229,1,2.0,0,1,230,False,0,2.0,0.0,230,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
230,1,2.0,0,1,231,False,1,1.0,1.0,231,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
231,1,1.0,0,1,232,False,1,1.0,0.0,232,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
232,1,1.0,0,1,233,False,1,1.0,0.0,233,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
233,1,1.0,0,1,234,False,0,2.0,1.0,234,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
234,1,2.0,0,1,235,False,0,2.0,1.0,235,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
235,1,2.0,0,1,236,False,0,2.0,1.0,236,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
236,1,2.0,0,1,237,False,0,2.0,1.0,237,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
237,1,2.0,0,1,238,False,0,2.0,1.0,238,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
238,1,2.0,0,1,239,False,0,2.0,0.0,239,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
239,1,2.0,0,1,240,False,0,2.0,0.0,240,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
240,1,2.0,0,1,241,False,0,2.0,0.0,241,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
241,1,2.0,0,1,242,False,1,1.0,0.0,242,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
242,1,1.0,0,1,243,False,0,2.0,0.0,243,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
243,1,2.0,0,1,244,False,1,1.0,0.0,244,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
244,1,1.0,0,1,245,False,0,2.0,1.0,245,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
245,1,2.0,0,1,246,False,0,2.0,1.0,246,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
246,1,2.0,0,1,247,False,0,2.0,1.0,247,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
247,1,2.0,0,1,248,False,0,2.0,0.0,248,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
248,1,2.0,0,1,249,False,0,2.0,1.0,249,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
249,1,2.0,0,1,250,False,0,2.0,1.0,250,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
250,1,2.0,0,1,251,False,0,2.0,1.0,251,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
251,1,2.0,0,1,252,False,0,2.0,1.0,252,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
252,1,2.0,0,1,253,False,0,2.0,1.0,253,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
253,1,2.0,0,1,254,False,0,2.0,0.0,254,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
254,1,2.0,0,1,255,False,0,2.0,1.0,255,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
255,1,2.0,0,1,256,False,0,2.0,0.0,256,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
256,1,2.0,0,1,257,False,0,2.0,1.0,257,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
257,1,2.0,0,1,258,False,0,2.0,0.0,258,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
258,1,2.0,0,1,259,False,0,2.0,0.0,259,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
259,1,2.0,0,1,260,False,1,1.0,1.0,260,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
260,1,1.0,0,1,261,False,1,1.0,1.0,261,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
261,1,1.0,0,1,262,False,1,1.0,0.0,262,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
262,1,1.0,0,1,263,False,1,1.0,0.0,263,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
263,1,1.0,0,1,264,False,0,2.0,0.0,264,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
264,1,2.0,0,1,265,False,1,1.0,0.0,265,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
265,1,1.0,0,1,266,False,1,1.0,1.0,266,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
266,1,1.0,0,1,267,False,1,1.0,0.0,267,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
267,1,1.0,0,1,268,False,1,1.0,0.0,268,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
268,1,1.0,0,1,269,False,0,2.0,1.0,269,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
269,1,2.0,0,1,270,False,0,2.0,0.0,270,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
270,1,2.0,0,1,271,False,0,2.0,1.0,271,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
271,1,2.0,0,1,272,False,0,2.0,0.0,272,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
272,1,2.0,0,1,273,False,0,2.0,0.0,273,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
273,1,2.0,0,1,274,False,1,1.0,1.0,274,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
274,1,1.0,0,1,275,False,1,1.0,1.0,275,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
275,1,1.0,0,1,276,False,1,1.0,0.0,276,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
276,1,1.0,0,1,277,False,1,1.0,0.0,277,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
277,1,1.0,0,1,278,False,1,1.0,1.0,278,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
278,1,1.0,0,1,279,False,1,1.0,1.0,279,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
279,1,1.0,0,1,280,False,1,1.0,1.0,280,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
280,1,1.0,0,1,281,False,1,1.0,0.0,281,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
281,1,1.0,0,1,282,False,1,1.0,1.0,282,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
282,1,1.0,0,1,283,False,1,1.0,1.0,283,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
283,1,1.0,0,1,284,False,1,1.0,1.0,284,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
284,1,1.0,0,1,285,False,1,1.0,1.0,285,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
285,1,1.0,0,1,286,False,1,1.0,1.0,286,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
286,1,1.0,0,1,287,False,1,1.0,0.0,287,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
287,1,1.0,0,1,288,False,1,1.0,0.0,288,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
288,1,1.0,0,1,289,False,1,1.0,1.0,289,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
289,1,1.0,0,1,290,False,1,1.0,0.0,290,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
290,1,1.0,0,1,291,False,1,1.0,0.0,291,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
291,1,1.0,0,1,292,False,0,2.0,0.0,292,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
292,1,2.0,0,1,293,False,1,1.0,1.0,293,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
293,1,1.0,0,1,294,False,1,1.0,0.0,294,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
294,1,1.0,0,1,295,False,1,1.0,1.0,295,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
295,1,1.0,0,1,296,False,1,1.0,1.0,296,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
296,1,1.0,0,1,297,False,1,1.0,1.0,297,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
297,1,1.0,0,1,298,False,1,1.0,0.0,298,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
298,1,1.0,0,1,299,False,1,1.0,1.0,299,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
299,1,1.0,0,1,300,True,1,1.0,0.0,300,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
0,1,1.0,0,1,1,False,0,2.0,1.0,1,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
1,1,2.0,0,1,2,False,0,2.0,1.0,2,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
2,1,2.0,0,1,3,False,0,2.0,1.0,3,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
3,1,2.0,0,1,4,False,0,2.0,0.0,4,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
4,1,2.0,0,1,5,False,0,2.0,0.0,5,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
5,1,2.0,0,1,6,False,1,1.0,0.0,6,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
6,1,1.0,0,1,7,False,0,2.0,0.0,7,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
7,1,2.0,0,1,8,False,0,2.0,0.0,8,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
8,1,2.0,0,1,9,False,1,1.0,1.0,9,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
9,1,1.0,0,1,10,False,1,1.0,0.0,10,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
10,1,1.0,0,1,11,False,1,1.0,1.0,11,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
11,1,1.0,0,1,12,False,1,1.0,0.0,12,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
12,1,1.0,0,1,13,False,1,1.0,0.0,13,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
13,1,1.0,0,1,14,False,1,1.0,1.0,14,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
14,1,1.0,0,1,15,False,1,1.0,1.0,15,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
15,1,1.0,0,1,16,False,1,1.0,1.0,16,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
16,1,1.0,0,1,17,False,1,1.0,0.0,17,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
17,1,1.0,0,1,18,False,1,1.0,1.0,18,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
18,1,1.0,0,1,19,False,1,1.0,0.0,19,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
19,1,1.0,0,1,20,False,1,1.0,0.0,20,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
20,1,1.0,0,1,21,False,1,1.0,0.0,21,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
21,1,1.0,0,1,22,False,0,2.0,0.0,22,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
22,1,2.0,0,1,23,False,1,1.0,1.0,23,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
23,1,1.0,0,1,24,False,1,1.0,0.0,24,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
24,1,1.0,0,1,25,False,1,1.0,1.0,25,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
25,1,1.0,0,1,26,False,1,1.0,0.0,26,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
26,1,1.0,0,1,27,False,1,1.0,1.0,27,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
27,1,1.0,0,1,28,False,1,1.0,1.0,28,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
28,1,1.0,0,1,29,False,1,1.0,0.0,29,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
29,1,1.0,0,1,30,False,1,1.0,1.0,30,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
30,1,1.0,0,1,31,False,1,1.0,0.0,31,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
31,1,1.0,0,1,32,False,1,1.0,0.0,32,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
32,1,1.0,0,1,33,False,1,1.0,0.0,33,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
33,1,1.0,0,1,34,False,0,2.0,0.0,34,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
34,1,2.0,0,1,35,False,0,2.0,1.0,35,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
35,1,2.0,0,1,36,False,0,2.0,0.0,36,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
36,1,2.0,0,1,37,False,0,2.0,1.0,37,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
37,1,2.0,0,1,38,False,0,2.0,0.0,38,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
38,1,2.0,0,1,39,False,1,1.0,1.0,39,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
39,1,1.0,0,1,40,False,1,1.0,0.0,40,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
40,1,1.0,0,1,41,False,1,1.0,1.0,41,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
41,1,1.0,0,1,42,False,1,1.0,1.0,42,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
42,1,1.0,0,1,43,False,1,1.0,1.0,43,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
43,1,1.0,0,1,44,False,1,1.0,0.0,44,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
44,1,1.0,0,1,45,False,1,1.0,1.0,45,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
45,1,1.0,0,1,46,False,1,1.0,0.0,46,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
46,1,1.0,0,1,47,False,1,1.0,0.0,47,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
47,1,1.0,0,1,48,False,1,1.0,1.0,48,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
48,1,1.0,0,1,49,False,1,1.0,0.0,49,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
49,1,1.0,0,1,50,False,1,1.0,0.0,50,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
50,1,1.0,0,1,51,False,0,2.0,0.0,51,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
51,1,2.0,0,1,52,False,1,1.0,0.0,52,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
52,1,1.0,0,1,53,False,0,2.0,0.0,53,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
53,1,2.0,0,1,54,False,1,1.0,0.0,54,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
54,1,1.0,0,1,55,False,0,2.0,1.0,55,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
55,1,2.0,0,1,56,False,0,2.0,0.0,56,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
56,1,2.0,0,1,57,False,0,2.0,0.0,57,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
57,1,2.0,0,1,58,False,1,1.0,1.0,58,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
58,1,1.0,0,1,59,False,1,1.0,0.0,59,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
59,1,1.0,0,1,60,False,1,1.0,0.0,60,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
60,1,1.0,0,1,61,False,0,2.0,0.0,61,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
61,1,2.0,0,1,62,False,1,1.0,1.0,62,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
62,1,1.0,0,1,63,False,1,1.0,1.0,63,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
63,1,1.0,0,1,64,False,1,1.0,0.0,64,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
64,1,1.0,0,1,65,False,1,1.0,0.0,65,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
65,1,1.0,0,1,66,False,1,1.0,1.0,66,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
66,1,1.0,0,1,67,False,1,1.0,0.0,67,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
67,1,1.0,0,1,68,False,1,1.0,0.0,68,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
68,1,1.0,0,1,69,False,0,2.0,0.0,69,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
69,1,2.0,0,1,70,False,1,1.0,1.0,70,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
70,1,1.0,0,1,71,False,1,1.0,0.0,71,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
71,1,1.0,0,1,72,False,1,1.0,1.0,72,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
72,1,1.0,0,1,73,False,1,1.0,0.0,73,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
73,1,1.0,0,1,74,False,1,1.0,0.0,74,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
74,1,1.0,0,1,75,False,0,2.0,1.0,75,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
75,1,2.0,0,1,76,False,0,2.0,1.0,76,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
76,1,2.0,0,1,77,False,0,2.0,0.0,77,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
77,1,2.0,0,1,78,False,0,2.0,1.0,78,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
78,1,2.0,0,1,79,False,0,2.0,1.0,79,,[0. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
79,1,2.0,0,1,80,False,0,2.0,0.0,80,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
80,1,2.0,0,1,81,False,0,2.0,0.0,81,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
81,1,2.0,0,1,82,False,0,2.0,1.0,82,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
82,1,2.0,0,1,83,False,0,2.0,1.0,83,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
83,1,2.0,0,1,84,False,0,2.0,1.0,84,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
84,1,2.0,0,1,85,False,0,2.0,1.0,85,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
85,1,2.0,0,1,86,False,0,2.0,1.0,86,,[0. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
86,1,2.0,0,1,87,False,0,2.0,1.0,87,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
87,1,2.0,0,1,88,False,0,2.0,0.0,88,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
88,1,2.0,0,1,89,False,0,2.0,0.0,89,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
89,1,2.0,0,1,90,False,0,2.0,1.0,90,,[1. 1.],[2 1],1,0.0,0.5,[0. 0.],0.5
90,1,2.0,0,1,91,False,0,2.0,1.0,91,,[1. 0.],[2 1],1,0.0,0.5,[0. 0.],0.5
91,1,2.0,0,1,92,False,0,2.0,0.0,92,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
92,1,2.0,0,1,93,False,0,2.0,1.0,93,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
93,1,2.0,0,1,94,False,0,2.0,0.0,94,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
94,1,2.0,0,1,95,False,0,2.0,0.0,95,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
95,1,2.0,0,1,96,False,1,1.0,0.0,96,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
96,1,1.0,0,1,97,False,0,2.0,0.0,97,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
97,1,2.0,0,1,98,False,1,1.0,0.0,98,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
98,1,1.0,0,1,99,False,0,2.0,0.0,99,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
99,1,2.0,0,1,100,False,1,1.0,1.0,100,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
100,1,1.0,0,1,101,False,1,1.0,1.0,101,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
101,1,1.0,0,1,102,False,1,1.0,0.0,102,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
102,1,1.0,0,1,103,False,1,1.0,1.0,103,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
103,1,1.0,0,1,104,False,1,1.0,1.0,104,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
104,1,1.0,0,1,105,False,1,1.0,1.0,105,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
105,1,1.0,0,1,106,False,1,1.0,1.0,106,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
106,1,1.0,0,1,107,False,1,1.0,1.0,107,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
107,1,1.0,0,1,108,False,1,1.0,1.0,108,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
108,1,1.0,0,1,109,False,1,1.0,1.0,109,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
109,1,1.0,0,1,110,False,1,1.0,1.0,110,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
110,1,1.0,0,1,111,False,1,1.0,0.0,111,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
111,1,1.0,0,1,112,False,1,1.0,1.0,112,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
112,1,1.0,0,1,113,False,1,1.0,1.0,113,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
113,1,1.0,0,1,114,False,1,1.0,0.0,114,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
114,1,1.0,0,1,115,False,1,1.0,1.0,115,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
115,1,1.0,0,1,116,False,1,1.0,0.0,116,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
116,1,1.0,0,1,117,False,1,1.0,1.0,117,,[0. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
117,1,1.0,0,1,118,False,1,1.0,0.0,118,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
118,1,1.0,0,1,119,False,1,1.0,1.0,119,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
119,1,1.0,0,1,120,False,1,1.0,1.0,120,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
120,1,1.0,0,1,121,False,1,1.0,1.0,121,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
121,1,1.0,0,1,122,False,1,1.0,1.0,122,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
122,1,1.0,0,1,123,False,1,1.0,1.0,123,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
123,1,1.0,0,1,124,False,1,1.0,1.0,124,,[0. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
124,1,1.0,0,1,125,False,1,1.0,0.0,125,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
125,1,1.0,0,1,126,False,1,1.0,1.0,126,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
126,1,1.0,0,1,127,False,1,1.0,1.0,127,,[1. 1.],[2 1],0,0.0,0.5,[0. 0.],0.5
127,1,1.0,0,1,128,False,1,1.0,1.0,128,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
128,1,1.0,0,1,129,False,1,1.0,1.0,129,,[1. 0.],[2 1],0,0.0,0.5,[0. 0.],0.5
