,obs,tot_t,stage,is_done,obs_next,reward,action,blockID,trialID,t,transition,randomplanet,rewardplanet,highstate,p_ambiguity,p_trans,p_reward_high,p_reward_low
153,2.0,154,1,False,2.0,1.0,0,1,154,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
154,2.0,155,1,False,2.0,1.0,0,1,155,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
155,2.0,156,1,False,2.0,0.0,0,1,156,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
156,2.0,157,1,False,2.0,1.0,0,1,157,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
157,2.0,158,1,False,2.0,1.0,0,1,158,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
158,2.0,159,1,False,2.0,1.0,0,1,159,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
159,2.0,160,1,False,2.0,0.0,0,1,160,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
160,2.0,161,1,False,2.0,1.0,0,1,161,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
161,2.0,162,1,False,2.0,0.0,0,1,162,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
162,2.0,163,1,False,2.0,0.0,0,1,163,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
163,2.0,164,1,False,1.0,1.0,1,1,164,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
164,1.0,165,1,False,1.0,1.0,1,1,165,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
165,1.0,166,1,False,1.0,0.0,1,1,166,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
166,1.0,167,1,False,1.0,1.0,1,1,167,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
167,1.0,168,1,False,1.0,1.0,1,1,168,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
168,1.0,169,1,False,1.0,0.0,1,1,169,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
169,1.0,170,1,False,1.0,0.0,1,1,170,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
170,1.0,171,1,False,1.0,0.0,1,1,171,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
171,1.0,172,1,False,2.0,0.0,0,1,172,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
172,2.0,173,1,False,1.0,1.0,1,1,173,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
173,1.0,174,1,False,1.0,0.0,1,1,174,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
174,1.0,175,1,False,1.0,0.0,1,1,175,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
175,1.0,176,1,False,2.0,0.0,0,1,176,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
176,2.0,177,1,False,1.0,1.0,1,1,177,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
177,1.0,178,1,False,1.0,0.0,1,1,178,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
178,1.0,179,1,False,1.0,0.0,1,1,179,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
179,1.0,180,1,False,1.0,0.0,1,1,180,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
180,1.0,181,1,False,2.0,0.0,0,1,181,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
181,2.0,182,1,False,1.0,1.0,1,1,182,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
182,1.0,183,1,False,1.0,1.0,1,1,183,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
183,1.0,184,1,False,1.0,1.0,1,1,184,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
184,1.0,185,1,False,1.0,1.0,1,1,185,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
185,1.0,186,1,False,1.0,0.0,1,1,186,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
186,1.0,187,1,False,1.0,0.0,1,1,187,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
187,1.0,188,1,False,1.0,0.0,1,1,188,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
188,1.0,189,1,False,2.0,0.0,0,1,189,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
189,2.0,190,1,False,1.0,0.0,1,1,190,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
190,1.0,191,1,False,2.0,0.0,0,1,191,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
191,2.0,192,1,False,1.0,0.0,1,1,192,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
192,1.0,193,1,False,2.0,0.0,0,1,193,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
193,2.0,194,1,False,1.0,0.0,1,1,194,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
194,1.0,195,1,False,2.0,1.0,0,1,195,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
195,2.0,196,1,False,2.0,0.0,0,1,196,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
196,2.0,197,1,False,1.0,1.0,1,1,197,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
197,1.0,198,1,False,1.0,0.0,1,1,198,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
198,1.0,199,1,False,1.0,1.0,1,1,199,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
199,1.0,200,1,False,1.0,0.0,1,1,200,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
200,1.0,201,1,False,1.0,0.0,1,1,201,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
201,1.0,202,1,False,2.0,1.0,0,1,202,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
202,2.0,203,1,False,2.0,0.0,0,1,203,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
203,2.0,204,1,False,2.0,0.0,0,1,204,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
204,2.0,205,1,False,1.0,1.0,1,1,205,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
205,1.0,206,1,False,1.0,0.0,1,1,206,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
206,1.0,207,1,False,1.0,1.0,1,1,207,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
207,1.0,208,1,False,1.0,1.0,1,1,208,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
208,1.0,209,1,False,1.0,1.0,1,1,209,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
209,1.0,210,1,False,1.0,0.0,1,1,210,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
210,1.0,211,1,False,1.0,1.0,1,1,211,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
211,1.0,212,1,False,1.0,1.0,1,1,212,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
212,1.0,213,1,False,1.0,0.0,1,1,213,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
213,1.0,214,1,False,1.0,1.0,1,1,214,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
214,1.0,215,1,False,1.0,0.0,1,1,215,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
215,1.0,216,1,False,1.0,1.0,1,1,216,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
216,1.0,217,1,False,1.0,1.0,1,1,217,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
217,1.0,218,1,False,1.0,1.0,1,1,218,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
218,1.0,219,1,False,1.0,0.0,1,1,219,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
219,1.0,220,1,False,1.0,1.0,1,1,220,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
220,1.0,221,1,False,1.0,0.0,1,1,221,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
221,1.0,222,1,False,1.0,0.0,1,1,222,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
222,1.0,223,1,False,1.0,1.0,1,1,223,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
223,1.0,224,1,False,1.0,1.0,1,1,224,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
224,1.0,225,1,False,1.0,1.0,1,1,225,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
225,1.0,226,1,False,1.0,0.0,1,1,226,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
226,1.0,227,1,False,1.0,0.0,1,1,227,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
227,1.0,228,1,False,1.0,1.0,1,1,228,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
228,1.0,229,1,False,1.0,1.0,1,1,229,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
229,1.0,230,1,False,1.0,1.0,1,1,230,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
230,1.0,231,1,False,1.0,0.0,1,1,231,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
231,1.0,232,1,False,1.0,0.0,1,1,232,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
232,1.0,233,1,False,1.0,1.0,1,1,233,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
233,1.0,234,1,False,1.0,0.0,1,1,234,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
234,1.0,235,1,False,1.0,0.0,1,1,235,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
235,1.0,236,1,False,1.0,1.0,1,1,236,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
236,1.0,237,1,False,1.0,0.0,1,1,237,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
237,1.0,238,1,False,2.0,1.0,0,1,238,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
238,2.0,239,1,False,2.0,0.0,0,1,239,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
239,2.0,240,1,False,1.0,0.0,1,1,240,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
240,1.0,241,1,False,2.0,1.0,0,1,241,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
241,2.0,242,1,False,2.0,1.0,0,1,242,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
242,2.0,243,1,False,2.0,0.0,0,1,243,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
243,2.0,244,1,False,2.0,1.0,0,1,244,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
244,2.0,245,1,False,2.0,0.0,0,1,245,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
245,2.0,246,1,False,2.0,0.0,0,1,246,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
246,2.0,247,1,False,1.0,1.0,1,1,247,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
247,1.0,248,1,False,1.0,1.0,1,1,248,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
248,1.0,249,1,False,1.0,1.0,1,1,249,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
249,1.0,250,1,False,1.0,1.0,1,1,250,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
250,1.0,251,1,False,1.0,1.0,1,1,251,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
251,1.0,252,1,False,1.0,1.0,1,1,252,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
252,1.0,253,1,False,1.0,1.0,1,1,253,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
253,1.0,254,1,False,1.0,1.0,1,1,254,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
254,1.0,255,1,False,1.0,1.0,1,1,255,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
255,1.0,256,1,False,1.0,0.0,1,1,256,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
256,1.0,257,1,False,1.0,0.0,1,1,257,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
257,1.0,258,1,False,1.0,1.0,1,1,258,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
258,1.0,259,1,False,1.0,0.0,1,1,259,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
259,1.0,260,1,False,1.0,1.0,1,1,260,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
260,1.0,261,1,False,1.0,0.0,1,1,261,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
261,1.0,262,1,False,1.0,0.0,1,1,262,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
262,1.0,263,1,False,2.0,1.0,0,1,263,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
263,2.0,264,1,False,2.0,1.0,0,1,264,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
264,2.0,265,1,False,2.0,1.0,0,1,265,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
265,2.0,266,1,False,2.0,1.0,0,1,266,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
266,2.0,267,1,False,2.0,1.0,0,1,267,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
267,2.0,268,1,False,2.0,1.0,0,1,268,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
268,2.0,269,1,False,2.0,1.0,0,1,269,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
269,2.0,270,1,False,2.0,0.0,0,1,270,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
270,2.0,271,1,False,2.0,1.0,0,1,271,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
271,2.0,272,1,False,2.0,1.0,0,1,272,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
272,2.0,273,1,False,2.0,1.0,0,1,273,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
273,2.0,274,1,False,2.0,1.0,0,1,274,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
274,2.0,275,1,False,2.0,1.0,0,1,275,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
275,2.0,276,1,False,2.0,1.0,0,1,276,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
276,2.0,277,1,False,2.0,1.0,0,1,277,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
277,2.0,278,1,False,2.0,1.0,0,1,278,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
278,2.0,279,1,False,2.0,0.0,0,1,279,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
279,2.0,280,1,False,2.0,1.0,0,1,280,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
280,2.0,281,1,False,2.0,1.0,0,1,281,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
281,2.0,282,1,False,2.0,0.0,0,1,282,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
282,2.0,283,1,False,2.0,1.0,0,1,283,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
283,2.0,284,1,False,2.0,1.0,0,1,284,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
284,2.0,285,1,False,2.0,1.0,0,1,285,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
285,2.0,286,1,False,2.0,1.0,0,1,286,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
286,2.0,287,1,False,2.0,0.0,0,1,287,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
287,2.0,288,1,False,2.0,1.0,0,1,288,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
288,2.0,289,1,False,2.0,1.0,0,1,289,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
289,2.0,290,1,False,2.0,1.0,0,1,290,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
290,2.0,291,1,False,2.0,0.0,0,1,291,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
291,2.0,292,1,False,2.0,1.0,0,1,292,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
292,2.0,293,1,False,2.0,1.0,0,1,293,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
293,2.0,294,1,False,2.0,1.0,0,1,294,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
294,2.0,295,1,False,2.0,0.0,0,1,295,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
295,2.0,296,1,False,2.0,1.0,0,1,296,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
296,2.0,297,1,False,2.0,0.0,0,1,297,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
297,2.0,298,1,False,2.0,0.0,0,1,298,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
298,2.0,299,1,False,2.0,1.0,0,1,299,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
299,2.0,300,1,True,2.0,1.0,0,1,300,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
0,2.0,1,1,False,2.0,0.0,0,1,1,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
1,2.0,2,1,False,1.0,1.0,1,1,2,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
2,1.0,3,1,False,1.0,0.0,1,1,3,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
3,1.0,4,1,False,1.0,0.0,1,1,4,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
4,1.0,5,1,False,1.0,1.0,1,1,5,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
5,1.0,6,1,False,1.0,1.0,1,1,6,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
6,1.0,7,1,False,1.0,0.0,1,1,7,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
7,1.0,8,1,False,1.0,0.0,1,1,8,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
8,1.0,9,1,False,1.0,0.0,1,1,9,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
9,1.0,10,1,False,2.0,0.0,0,1,10,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
10,2.0,11,1,False,1.0,0.0,1,1,11,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
11,1.0,12,1,False,2.0,0.0,0,1,12,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
12,2.0,13,1,False,1.0,1.0,1,1,13,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
13,1.0,14,1,False,1.0,1.0,1,1,14,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
14,1.0,15,1,False,1.0,0.0,1,1,15,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
15,1.0,16,1,False,1.0,0.0,1,1,16,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
16,1.0,17,1,False,1.0,0.0,1,1,17,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
17,1.0,18,1,False,2.0,0.0,0,1,18,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
18,2.0,19,1,False,2.0,0.0,0,1,19,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
19,2.0,20,1,False,1.0,0.0,1,1,20,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
20,1.0,21,1,False,2.0,1.0,0,1,21,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
21,2.0,22,1,False,2.0,1.0,0,1,22,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
22,2.0,23,1,False,2.0,1.0,0,1,23,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
23,2.0,24,1,False,2.0,1.0,0,1,24,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
24,2.0,25,1,False,2.0,0.0,0,1,25,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
25,2.0,26,1,False,2.0,1.0,0,1,26,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
26,2.0,27,1,False,2.0,1.0,0,1,27,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
27,2.0,28,1,False,2.0,1.0,0,1,28,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
28,2.0,29,1,False,2.0,1.0,0,1,29,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
29,2.0,30,1,False,2.0,0.0,0,1,30,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
30,2.0,31,1,False,2.0,0.0,0,1,31,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
31,2.0,32,1,False,2.0,0.0,0,1,32,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
32,2.0,33,1,False,1.0,1.0,1,1,33,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
33,1.0,34,1,False,1.0,1.0,1,1,34,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
34,1.0,35,1,False,1.0,0.0,1,1,35,0,[2 1],,[0. 0.],0,0.0,[0. 0.],0.6,0.4
35,1.0,36,1,False,1.0,0.0,1,1,36,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
36,1.0,37,1,False,1.0,1.0,1,1,37,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
37,1.0,38,1,False,1.0,0.0,1,1,38,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
38,1.0,39,1,False,1.0,1.0,1,1,39,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
39,1.0,40,1,False,1.0,1.0,1,1,40,0,[2 1],,[1. 0.],0,0.0,[0. 0.],0.6,0.4
40,1.0,41,1,False,1.0,1.0,1,1,41,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
41,1.0,42,1,False,1.0,1.0,1,1,42,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
42,1.0,43,1,False,1.0,1.0,1,1,43,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
43,1.0,44,1,False,1.0,1.0,1,1,44,0,[2 1],,[0. 1.],0,0.0,[0. 0.],0.6,0.4
44,1.0,45,1,False,1.0,0.0,1,1,45,0,[2 1],,[1. 1.],0,0.0,[0. 0.],0.6,0.4
45,1.0,46,1,False,1.0,1.0,1,1,46,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
46,1.0,47,1,False,1.0,1.0,1,1,47,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
47,1.0,48,1,False,1.0,0.0,1,1,48,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
48,1.0,49,1,False,1.0,1.0,1,1,49,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
49,1.0,50,1,False,1.0,1.0,1,1,50,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
50,1.0,51,1,False,1.0,0.0,1,1,51,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
51,1.0,52,1,False,1.0,0.0,1,1,52,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
52,1.0,53,1,False,1.0,1.0,1,1,53,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
53,1.0,54,1,False,1.0,1.0,1,1,54,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
54,1.0,55,1,False,1.0,1.0,1,1,55,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
55,1.0,56,1,False,1.0,0.0,1,1,56,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
56,1.0,57,1,False,1.0,1.0,1,1,57,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
57,1.0,58,1,False,1.0,0.0,1,1,58,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
58,1.0,59,1,False,1.0,0.0,1,1,59,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
59,1.0,60,1,False,1.0,1.0,1,1,60,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
60,1.0,61,1,False,1.0,1.0,1,1,61,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
61,1.0,62,1,False,1.0,0.0,1,1,62,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
62,1.0,63,1,False,1.0,0.0,1,1,63,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
63,1.0,64,1,False,1.0,0.0,1,1,64,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
64,1.0,65,1,False,2.0,0.0,0,1,65,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
65,2.0,66,1,False,2.0,1.0,0,1,66,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
66,2.0,67,1,False,2.0,0.0,0,1,67,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
67,2.0,68,1,False,1.0,0.0,1,1,68,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
68,1.0,69,1,False,2.0,1.0,0,1,69,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
69,2.0,70,1,False,2.0,0.0,0,1,70,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
70,2.0,71,1,False,2.0,0.0,0,1,71,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
71,2.0,72,1,False,1.0,1.0,1,1,72,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
72,1.0,73,1,False,1.0,1.0,1,1,73,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
73,1.0,74,1,False,1.0,1.0,1,1,74,0,[2 1],,[0. 1.],1,0.0,[0. 0.],0.6,0.4
74,1.0,75,1,False,1.0,0.0,1,1,75,0,[2 1],,[1. 0.],1,0.0,[0. 0.],0.6,0.4
75,1.0,76,1,False,1.0,1.0,1,1,76,0,[2 1],,[1. 1.],1,0.0,[0. 0.],0.6,0.4
76,1.0,77,1,False,1.0,1.0,1,1,77,0,[2 1],,[0. 0.],1,0.0,[0. 0.],0.6,0.4
