,episodeID,stepID,action,planet,spaceship,displayreward,question,reward
0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1,1.0,2.0,5.0,2.0,0.0,0.0,3.0,1.0
2,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
3,1.0,4.0,5.0,2.0,0.0,0.0,3.0,1.0
4,1.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0
5,1.0,6.0,5.0,2.0,0.0,0.0,3.0,1.0
6,1.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0
7,1.0,8.0,5.0,2.0,0.0,0.0,3.0,1.0
8,1.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0
9,1.0,10.0,5.0,2.0,0.0,0.0,3.0,1.0
10,1.0,11.0,1.0,1.0,0.0,1.0,1.0,0.0
11,1.0,12.0,5.0,2.0,0.0,0.0,3.0,1.0
12,1.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0
13,1.0,14.0,5.0,2.0,0.0,0.0,3.0,1.0
14,1.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0
15,1.0,16.0,5.0,2.0,0.0,0.0,3.0,1.0
16,1.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0
17,1.0,18.0,5.0,2.0,0.0,0.0,3.0,1.0
18,1.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0
19,1.0,20.0,5.0,2.0,0.0,0.0,3.0,0.0
20,1.0,21.0,1.0,1.0,0.0,0.0,1.0,0.0
21,1.0,22.0,5.0,2.0,0.0,0.0,3.0,1.0
22,1.0,23.0,1.0,1.0,0.0,1.0,1.0,0.0
23,1.0,24.0,5.0,2.0,0.0,0.0,3.0,1.0
24,1.0,25.0,1.0,1.0,0.0,1.0,1.0,0.0
25,1.0,26.0,5.0,2.0,0.0,0.0,3.0,1.0
26,1.0,27.0,1.0,1.0,0.0,1.0,1.0,0.0
27,1.0,28.0,5.0,2.0,0.0,0.0,3.0,1.0
28,1.0,29.0,1.0,1.0,0.0,1.0,1.0,0.0
29,1.0,30.0,5.0,2.0,0.0,0.0,3.0,1.0
30,1.0,31.0,1.0,1.0,0.0,1.0,1.0,0.0
31,1.0,32.0,5.0,2.0,0.0,0.0,3.0,1.0
32,1.0,33.0,1.0,1.0,0.0,1.0,1.0,0.0
33,1.0,34.0,5.0,2.0,0.0,0.0,3.0,1.0
34,1.0,35.0,1.0,1.0,0.0,1.0,1.0,0.0
35,1.0,36.0,5.0,2.0,0.0,0.0,3.0,1.0
36,1.0,37.0,1.0,1.0,0.0,1.0,1.0,0.0
37,1.0,38.0,5.0,2.0,0.0,0.0,3.0,1.0
38,1.0,39.0,1.0,1.0,0.0,1.0,1.0,0.0
39,1.0,40.0,5.0,2.0,0.0,0.0,3.0,1.0
40,1.0,41.0,1.0,1.0,0.0,1.0,1.0,0.0
41,1.0,42.0,5.0,2.0,0.0,0.0,3.0,1.0
42,1.0,43.0,1.0,1.0,0.0,1.0,1.0,0.0
43,1.0,44.0,5.0,2.0,0.0,0.0,3.0,1.0
44,1.0,45.0,1.0,1.0,0.0,1.0,1.0,0.0
45,1.0,46.0,5.0,2.0,0.0,0.0,3.0,1.0
46,1.0,47.0,1.0,1.0,0.0,1.0,1.0,0.0
47,1.0,48.0,5.0,3.0,0.0,0.0,3.0,0.0
48,1.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0
49,1.0,50.0,5.0,2.0,0.0,0.0,3.0,1.0
50,1.0,51.0,1.0,1.0,0.0,1.0,1.0,0.0
51,1.0,52.0,5.0,2.0,0.0,0.0,3.0,1.0
52,1.0,53.0,1.0,1.0,0.0,1.0,1.0,0.0
53,1.0,54.0,5.0,2.0,0.0,0.0,3.0,0.0
54,1.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0
55,1.0,56.0,5.0,3.0,0.0,0.0,3.0,0.0
56,1.0,57.0,2.0,1.0,0.0,0.0,1.0,0.0
57,1.0,58.0,5.0,3.0,0.0,0.0,3.0,0.0
58,1.0,59.0,1.0,1.0,0.0,0.0,1.0,0.0
59,1.0,60.0,5.0,2.0,0.0,0.0,3.0,1.0
60,1.0,61.0,1.0,1.0,0.0,1.0,1.0,0.0
61,1.0,62.0,5.0,2.0,0.0,0.0,3.0,1.0
62,1.0,63.0,1.0,1.0,0.0,1.0,1.0,0.0
63,1.0,64.0,5.0,2.0,0.0,0.0,3.0,1.0
64,1.0,65.0,1.0,1.0,0.0,1.0,1.0,0.0
65,1.0,66.0,5.0,2.0,0.0,0.0,3.0,0.0
66,1.0,67.0,1.0,1.0,0.0,0.0,1.0,0.0
67,1.0,68.0,5.0,2.0,0.0,0.0,3.0,0.0
68,1.0,69.0,2.0,1.0,0.0,0.0,1.0,0.0
69,1.0,70.0,5.0,3.0,0.0,0.0,3.0,0.0
70,1.0,71.0,1.0,1.0,0.0,0.0,1.0,0.0
71,1.0,72.0,5.0,2.0,0.0,0.0,3.0,0.0
72,1.0,73.0,2.0,1.0,0.0,0.0,1.0,0.0
73,1.0,74.0,5.0,3.0,0.0,0.0,3.0,1.0
74,1.0,75.0,2.0,1.0,0.0,1.0,1.0,0.0
75,1.0,76.0,5.0,3.0,0.0,0.0,3.0,1.0
76,1.0,77.0,2.0,1.0,0.0,1.0,1.0,0.0
77,1.0,78.0,5.0,3.0,0.0,0.0,3.0,1.0
78,1.0,79.0,2.0,1.0,0.0,1.0,1.0,0.0
79,1.0,80.0,5.0,3.0,0.0,0.0,3.0,1.0
80,1.0,81.0,2.0,1.0,0.0,1.0,1.0,0.0
81,1.0,82.0,5.0,3.0,0.0,0.0,3.0,1.0
82,1.0,83.0,2.0,1.0,0.0,1.0,1.0,0.0
83,1.0,84.0,5.0,3.0,0.0,0.0,3.0,1.0
84,1.0,85.0,2.0,1.0,0.0,1.0,1.0,0.0
85,1.0,86.0,5.0,3.0,0.0,0.0,3.0,1.0
86,1.0,87.0,2.0,1.0,0.0,1.0,1.0,0.0
87,1.0,88.0,5.0,3.0,0.0,0.0,3.0,1.0
88,1.0,89.0,2.0,1.0,0.0,1.0,1.0,0.0
89,1.0,90.0,5.0,3.0,0.0,0.0,3.0,1.0
90,1.0,91.0,2.0,1.0,0.0,1.0,1.0,0.0
91,1.0,92.0,5.0,3.0,0.0,0.0,3.0,1.0
92,1.0,93.0,2.0,1.0,0.0,1.0,1.0,0.0
93,1.0,94.0,5.0,3.0,0.0,0.0,3.0,1.0
94,1.0,95.0,2.0,1.0,0.0,1.0,1.0,0.0
95,1.0,96.0,5.0,3.0,0.0,0.0,3.0,0.0
96,1.0,97.0,2.0,1.0,0.0,0.0,1.0,0.0
97,1.0,98.0,5.0,3.0,0.0,0.0,3.0,0.0
98,1.0,99.0,1.0,1.0,0.0,0.0,1.0,0.0
99,1.0,100.0,5.0,2.0,0.0,0.0,3.0,1.0
100,1.0,101.0,1.0,1.0,0.0,1.0,1.0,0.0
101,1.0,102.0,5.0,2.0,0.0,0.0,3.0,1.0
102,1.0,103.0,1.0,1.0,0.0,1.0,1.0,0.0
103,1.0,104.0,5.0,2.0,0.0,0.0,3.0,1.0
104,1.0,105.0,1.0,1.0,0.0,1.0,1.0,0.0
105,1.0,106.0,5.0,2.0,0.0,0.0,3.0,1.0
106,1.0,107.0,1.0,1.0,0.0,1.0,1.0,0.0
107,1.0,108.0,5.0,2.0,0.0,0.0,3.0,1.0
108,1.0,109.0,1.0,1.0,0.0,1.0,1.0,0.0
109,1.0,110.0,5.0,2.0,0.0,0.0,3.0,1.0
110,1.0,111.0,1.0,1.0,0.0,1.0,1.0,0.0
111,1.0,112.0,5.0,2.0,0.0,0.0,3.0,1.0
112,1.0,113.0,1.0,1.0,0.0,1.0,1.0,0.0
113,1.0,114.0,5.0,2.0,0.0,0.0,3.0,1.0
114,1.0,115.0,1.0,1.0,0.0,1.0,1.0,0.0
115,1.0,116.0,5.0,2.0,0.0,0.0,3.0,1.0
116,1.0,117.0,1.0,1.0,0.0,1.0,1.0,0.0
117,1.0,118.0,5.0,2.0,0.0,0.0,3.0,0.0
118,1.0,119.0,1.0,1.0,0.0,0.0,1.0,0.0
119,1.0,120.0,5.0,2.0,0.0,0.0,3.0,0.0
120,1.0,121.0,2.0,1.0,0.0,0.0,1.0,0.0
121,1.0,122.0,5.0,3.0,0.0,0.0,3.0,0.0
122,1.0,123.0,1.0,1.0,0.0,0.0,1.0,0.0
123,1.0,124.0,5.0,2.0,0.0,0.0,3.0,0.0
124,1.0,125.0,2.0,1.0,0.0,0.0,1.0,0.0
125,1.0,126.0,5.0,3.0,0.0,0.0,3.0,0.0
126,1.0,127.0,1.0,1.0,0.0,0.0,1.0,0.0
127,1.0,128.0,5.0,2.0,0.0,0.0,3.0,1.0
128,1.0,129.0,1.0,1.0,0.0,1.0,1.0,0.0
129,1.0,130.0,5.0,2.0,0.0,0.0,3.0,1.0
130,1.0,131.0,1.0,1.0,0.0,1.0,1.0,0.0
131,1.0,132.0,5.0,2.0,0.0,0.0,3.0,1.0
132,1.0,133.0,1.0,1.0,0.0,1.0,1.0,0.0
133,1.0,134.0,5.0,2.0,0.0,0.0,3.0,1.0
134,1.0,135.0,1.0,1.0,0.0,1.0,1.0,0.0
135,1.0,136.0,5.0,2.0,0.0,0.0,3.0,1.0
136,1.0,137.0,1.0,1.0,0.0,1.0,1.0,0.0
137,1.0,138.0,5.0,2.0,0.0,0.0,3.0,0.0
138,1.0,139.0,1.0,1.0,0.0,0.0,1.0,0.0
139,1.0,140.0,5.0,2.0,0.0,0.0,3.0,1.0
140,1.0,141.0,1.0,1.0,0.0,1.0,1.0,0.0
141,1.0,142.0,5.0,2.0,0.0,0.0,3.0,1.0
142,1.0,143.0,1.0,1.0,0.0,1.0,1.0,0.0
143,1.0,144.0,5.0,2.0,0.0,0.0,3.0,1.0
144,1.0,145.0,1.0,1.0,0.0,1.0,1.0,0.0
145,1.0,146.0,5.0,2.0,0.0,0.0,3.0,1.0
146,1.0,147.0,1.0,1.0,0.0,1.0,1.0,0.0
147,1.0,148.0,5.0,2.0,0.0,0.0,3.0,0.0
148,1.0,149.0,1.0,1.0,0.0,0.0,1.0,0.0
149,1.0,150.0,5.0,2.0,0.0,0.0,3.0,1.0
150,1.0,151.0,1.0,1.0,0.0,1.0,1.0,0.0
151,1.0,152.0,5.0,2.0,0.0,0.0,3.0,1.0
152,1.0,153.0,1.0,1.0,0.0,1.0,1.0,0.0
153,1.0,154.0,5.0,2.0,0.0,0.0,3.0,1.0
154,1.0,155.0,1.0,1.0,0.0,1.0,1.0,0.0
155,1.0,156.0,5.0,2.0,0.0,0.0,3.0,1.0
156,1.0,157.0,1.0,1.0,0.0,1.0,1.0,0.0
157,1.0,158.0,5.0,2.0,0.0,0.0,3.0,1.0
158,1.0,159.0,1.0,1.0,0.0,1.0,1.0,0.0
159,1.0,160.0,5.0,3.0,0.0,0.0,3.0,0.0
160,1.0,161.0,1.0,1.0,0.0,0.0,1.0,0.0
161,1.0,162.0,5.0,2.0,0.0,0.0,3.0,1.0
162,1.0,163.0,1.0,1.0,0.0,1.0,1.0,0.0
163,1.0,164.0,5.0,2.0,0.0,0.0,3.0,1.0
164,1.0,165.0,1.0,1.0,0.0,1.0,1.0,0.0
165,1.0,166.0,5.0,3.0,0.0,0.0,3.0,0.0
166,1.0,167.0,1.0,1.0,0.0,0.0,1.0,0.0
167,1.0,168.0,5.0,2.0,0.0,0.0,3.0,1.0
168,1.0,169.0,1.0,1.0,0.0,1.0,1.0,0.0
169,1.0,170.0,5.0,2.0,0.0,0.0,3.0,1.0
170,1.0,171.0,1.0,1.0,0.0,1.0,1.0,0.0
171,1.0,172.0,5.0,2.0,0.0,0.0,3.0,1.0
172,1.0,173.0,1.0,1.0,0.0,1.0,1.0,0.0
173,1.0,174.0,5.0,2.0,0.0,0.0,3.0,1.0
174,1.0,175.0,1.0,1.0,0.0,1.0,1.0,0.0
175,1.0,176.0,5.0,2.0,0.0,0.0,3.0,1.0
176,1.0,177.0,1.0,1.0,0.0,1.0,1.0,0.0
177,1.0,178.0,5.0,2.0,0.0,0.0,3.0,1.0
178,1.0,179.0,1.0,1.0,0.0,1.0,1.0,0.0
179,1.0,180.0,5.0,2.0,0.0,0.0,3.0,1.0
180,1.0,181.0,1.0,1.0,0.0,1.0,1.0,0.0
181,1.0,182.0,5.0,2.0,0.0,0.0,3.0,1.0
182,1.0,183.0,1.0,1.0,0.0,1.0,1.0,0.0
183,1.0,184.0,5.0,2.0,0.0,0.0,3.0,1.0
184,1.0,185.0,1.0,1.0,0.0,1.0,1.0,0.0
185,1.0,186.0,5.0,2.0,0.0,0.0,3.0,1.0
186,1.0,187.0,1.0,1.0,0.0,1.0,1.0,0.0
187,1.0,188.0,5.0,2.0,0.0,0.0,3.0,1.0
188,1.0,189.0,1.0,1.0,0.0,1.0,1.0,0.0
189,1.0,190.0,5.0,2.0,0.0,0.0,3.0,1.0
190,1.0,191.0,1.0,1.0,0.0,1.0,1.0,0.0
191,1.0,192.0,5.0,2.0,0.0,0.0,3.0,1.0
192,1.0,193.0,1.0,1.0,0.0,1.0,1.0,0.0
193,1.0,194.0,5.0,2.0,0.0,0.0,3.0,1.0
194,1.0,195.0,1.0,1.0,0.0,1.0,1.0,0.0
195,1.0,196.0,5.0,2.0,0.0,0.0,3.0,1.0
196,1.0,197.0,1.0,1.0,0.0,1.0,1.0,0.0
197,1.0,198.0,5.0,2.0,0.0,0.0,3.0,1.0
198,1.0,199.0,1.0,1.0,0.0,1.0,1.0,0.0
199,1.0,200.0,5.0,2.0,0.0,0.0,3.0,1.0
200,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
201,2.0,2.0,5.0,2.0,0.0,0.0,3.0,1.0
202,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0
203,2.0,4.0,5.0,2.0,0.0,0.0,3.0,1.0
204,2.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0
205,2.0,6.0,5.0,2.0,0.0,0.0,3.0,1.0
206,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0
207,2.0,8.0,5.0,2.0,0.0,0.0,3.0,1.0
208,2.0,9.0,1.0,1.0,0.0,1.0,1.0,0.0
209,2.0,10.0,5.0,2.0,0.0,0.0,3.0,0.0
210,2.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0
211,2.0,12.0,5.0,2.0,0.0,0.0,3.0,1.0
212,2.0,13.0,1.0,1.0,0.0,1.0,1.0,0.0
213,2.0,14.0,5.0,2.0,0.0,0.0,3.0,0.0
214,2.0,15.0,1.0,1.0,0.0,0.0,1.0,0.0
215,2.0,16.0,5.0,2.0,0.0,0.0,3.0,1.0
216,2.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0
217,2.0,18.0,5.0,2.0,0.0,0.0,3.0,1.0
218,2.0,19.0,1.0,1.0,0.0,1.0,1.0,0.0
219,2.0,20.0,5.0,3.0,0.0,0.0,3.0,1.0
220,2.0,21.0,1.0,1.0,0.0,1.0,1.0,0.0
221,2.0,22.0,5.0,2.0,0.0,0.0,3.0,0.0
222,2.0,23.0,1.0,1.0,0.0,0.0,1.0,0.0
223,2.0,24.0,5.0,2.0,0.0,0.0,3.0,0.0
224,2.0,25.0,2.0,1.0,0.0,0.0,1.0,0.0
225,2.0,26.0,5.0,3.0,0.0,0.0,3.0,1.0
226,2.0,27.0,2.0,1.0,0.0,1.0,1.0,0.0
227,2.0,28.0,5.0,3.0,0.0,0.0,3.0,1.0
228,2.0,29.0,2.0,1.0,0.0,1.0,1.0,0.0
229,2.0,30.0,5.0,3.0,0.0,0.0,3.0,1.0
230,2.0,31.0,2.0,1.0,0.0,1.0,1.0,0.0
231,2.0,32.0,5.0,3.0,0.0,0.0,3.0,1.0
232,2.0,33.0,2.0,1.0,0.0,1.0,1.0,0.0
233,2.0,34.0,5.0,3.0,0.0,0.0,3.0,1.0
234,2.0,35.0,2.0,1.0,0.0,1.0,1.0,0.0
235,2.0,36.0,5.0,3.0,0.0,0.0,3.0,1.0
236,2.0,37.0,2.0,1.0,0.0,1.0,1.0,0.0
237,2.0,38.0,5.0,3.0,0.0,0.0,3.0,1.0
238,2.0,39.0,2.0,1.0,0.0,1.0,1.0,0.0
239,2.0,40.0,5.0,3.0,0.0,0.0,3.0,1.0
240,2.0,41.0,2.0,1.0,0.0,1.0,1.0,0.0
241,2.0,42.0,5.0,3.0,0.0,0.0,3.0,1.0
242,2.0,43.0,2.0,1.0,0.0,1.0,1.0,0.0
243,2.0,44.0,5.0,3.0,0.0,0.0,3.0,1.0
244,2.0,45.0,2.0,1.0,0.0,1.0,1.0,0.0
245,2.0,46.0,5.0,3.0,0.0,0.0,3.0,1.0
246,2.0,47.0,2.0,1.0,0.0,1.0,1.0,0.0
247,2.0,48.0,5.0,3.0,0.0,0.0,3.0,1.0
248,2.0,49.0,2.0,1.0,0.0,1.0,1.0,0.0
249,2.0,50.0,5.0,3.0,0.0,0.0,3.0,1.0
250,2.0,51.0,2.0,1.0,0.0,1.0,1.0,0.0
251,2.0,52.0,5.0,3.0,0.0,0.0,3.0,1.0
252,2.0,53.0,2.0,1.0,0.0,1.0,1.0,0.0
253,2.0,54.0,5.0,2.0,0.0,0.0,3.0,1.0
254,2.0,55.0,2.0,1.0,0.0,1.0,1.0,0.0
255,2.0,56.0,5.0,3.0,0.0,0.0,3.0,1.0
256,2.0,57.0,2.0,1.0,0.0,1.0,1.0,0.0
257,2.0,58.0,5.0,3.0,0.0,0.0,3.0,1.0
258,2.0,59.0,2.0,1.0,0.0,1.0,1.0,0.0
259,2.0,60.0,5.0,3.0,0.0,0.0,3.0,1.0
260,2.0,61.0,2.0,1.0,0.0,1.0,1.0,0.0
261,2.0,62.0,5.0,3.0,0.0,0.0,3.0,1.0
262,2.0,63.0,2.0,1.0,0.0,1.0,1.0,0.0
263,2.0,64.0,5.0,3.0,0.0,0.0,3.0,1.0
264,2.0,65.0,2.0,1.0,0.0,1.0,1.0,0.0
265,2.0,66.0,5.0,3.0,0.0,0.0,3.0,1.0
266,2.0,67.0,2.0,1.0,0.0,1.0,1.0,0.0
267,2.0,68.0,5.0,3.0,0.0,0.0,3.0,0.0
268,2.0,69.0,2.0,1.0,0.0,0.0,1.0,0.0
269,2.0,70.0,5.0,3.0,0.0,0.0,3.0,1.0
270,2.0,71.0,2.0,1.0,0.0,1.0,1.0,0.0
271,2.0,72.0,5.0,3.0,0.0,0.0,3.0,0.0
272,2.0,73.0,2.0,1.0,0.0,0.0,1.0,0.0
273,2.0,74.0,5.0,3.0,0.0,0.0,3.0,1.0
274,2.0,75.0,2.0,1.0,0.0,1.0,1.0,0.0
275,2.0,76.0,5.0,2.0,0.0,0.0,3.0,0.0
276,2.0,77.0,2.0,1.0,0.0,0.0,1.0,0.0
277,2.0,78.0,5.0,3.0,0.0,0.0,3.0,1.0
278,2.0,79.0,2.0,1.0,0.0,1.0,1.0,0.0
279,2.0,80.0,5.0,3.0,0.0,0.0,3.0,1.0
280,2.0,81.0,2.0,1.0,0.0,1.0,1.0,0.0
281,2.0,82.0,5.0,3.0,0.0,0.0,3.0,1.0
282,2.0,83.0,2.0,1.0,0.0,1.0,1.0,0.0
283,2.0,84.0,5.0,3.0,0.0,0.0,3.0,0.0
284,2.0,85.0,2.0,1.0,0.0,0.0,1.0,0.0
285,2.0,86.0,5.0,3.0,0.0,0.0,3.0,1.0
286,2.0,87.0,2.0,1.0,0.0,1.0,1.0,0.0
287,2.0,88.0,5.0,3.0,0.0,0.0,3.0,1.0
288,2.0,89.0,2.0,1.0,0.0,1.0,1.0,0.0
289,2.0,90.0,5.0,3.0,0.0,0.0,3.0,1.0
290,2.0,91.0,2.0,1.0,0.0,1.0,1.0,0.0
291,2.0,92.0,5.0,3.0,0.0,0.0,3.0,1.0
292,2.0,93.0,2.0,1.0,0.0,1.0,1.0,0.0
293,2.0,94.0,5.0,3.0,0.0,0.0,3.0,0.0
294,2.0,95.0,2.0,1.0,0.0,0.0,1.0,0.0
295,2.0,96.0,5.0,3.0,0.0,0.0,3.0,1.0
296,2.0,97.0,2.0,1.0,0.0,1.0,1.0,0.0
297,2.0,98.0,5.0,3.0,0.0,0.0,3.0,1.0
298,2.0,99.0,2.0,1.0,0.0,1.0,1.0,0.0
299,2.0,100.0,5.0,3.0,0.0,0.0,3.0,1.0
300,2.0,101.0,2.0,1.0,0.0,1.0,1.0,0.0
301,2.0,102.0,5.0,3.0,0.0,0.0,3.0,1.0
302,2.0,103.0,2.0,1.0,0.0,1.0,1.0,0.0
303,2.0,104.0,5.0,3.0,0.0,0.0,3.0,1.0
304,2.0,105.0,2.0,1.0,0.0,1.0,1.0,0.0
305,2.0,106.0,5.0,3.0,0.0,0.0,3.0,1.0
306,2.0,107.0,2.0,1.0,0.0,1.0,1.0,0.0
307,2.0,108.0,5.0,3.0,0.0,0.0,3.0,1.0
308,2.0,109.0,2.0,1.0,0.0,1.0,1.0,0.0
309,2.0,110.0,5.0,3.0,0.0,0.0,3.0,1.0
310,2.0,111.0,2.0,1.0,0.0,1.0,1.0,0.0
311,2.0,112.0,5.0,3.0,0.0,0.0,3.0,1.0
312,2.0,113.0,2.0,1.0,0.0,1.0,1.0,0.0
313,2.0,114.0,5.0,3.0,0.0,0.0,3.0,1.0
314,2.0,115.0,2.0,1.0,0.0,1.0,1.0,0.0
315,2.0,116.0,5.0,3.0,0.0,0.0,3.0,1.0
316,2.0,117.0,2.0,1.0,0.0,1.0,1.0,0.0
317,2.0,118.0,5.0,3.0,0.0,0.0,3.0,1.0
318,2.0,119.0,2.0,1.0,0.0,1.0,1.0,0.0
319,2.0,120.0,5.0,3.0,0.0,0.0,3.0,1.0
320,2.0,121.0,2.0,1.0,0.0,1.0,1.0,0.0
321,2.0,122.0,5.0,3.0,0.0,0.0,3.0,1.0
322,2.0,123.0,2.0,1.0,0.0,1.0,1.0,0.0
323,2.0,124.0,5.0,3.0,0.0,0.0,3.0,0.0
324,2.0,125.0,2.0,1.0,0.0,0.0,1.0,0.0
325,2.0,126.0,5.0,3.0,0.0,0.0,3.0,1.0
326,2.0,127.0,2.0,1.0,0.0,1.0,1.0,0.0
327,2.0,128.0,5.0,3.0,0.0,0.0,3.0,1.0
328,2.0,129.0,2.0,1.0,0.0,1.0,1.0,0.0
329,2.0,130.0,5.0,3.0,0.0,0.0,3.0,1.0
330,2.0,131.0,2.0,1.0,0.0,1.0,1.0,0.0
331,2.0,132.0,5.0,3.0,0.0,0.0,3.0,1.0
332,2.0,133.0,2.0,1.0,0.0,1.0,1.0,0.0
333,2.0,134.0,5.0,2.0,0.0,0.0,3.0,0.0
334,2.0,135.0,2.0,1.0,0.0,0.0,1.0,0.0
335,2.0,136.0,5.0,3.0,0.0,0.0,3.0,1.0
336,2.0,137.0,2.0,1.0,0.0,1.0,1.0,0.0
337,2.0,138.0,5.0,3.0,0.0,0.0,3.0,1.0
338,2.0,139.0,2.0,1.0,0.0,1.0,1.0,0.0
339,2.0,140.0,5.0,2.0,0.0,0.0,3.0,0.0
340,2.0,141.0,2.0,1.0,0.0,0.0,1.0,0.0
341,2.0,142.0,5.0,3.0,0.0,0.0,3.0,1.0
342,2.0,143.0,2.0,1.0,0.0,1.0,1.0,0.0
343,2.0,144.0,5.0,3.0,0.0,0.0,3.0,1.0
344,2.0,145.0,2.0,1.0,0.0,1.0,1.0,0.0
345,2.0,146.0,5.0,3.0,0.0,0.0,3.0,1.0
346,2.0,147.0,2.0,1.0,0.0,1.0,1.0,0.0
347,2.0,148.0,5.0,3.0,0.0,0.0,3.0,1.0
348,2.0,149.0,2.0,1.0,0.0,1.0,1.0,0.0
349,2.0,150.0,5.0,2.0,0.0,0.0,3.0,0.0
350,2.0,151.0,2.0,1.0,0.0,0.0,1.0,0.0
351,2.0,152.0,5.0,3.0,0.0,0.0,3.0,1.0
352,2.0,153.0,2.0,1.0,0.0,1.0,1.0,0.0
353,2.0,154.0,5.0,3.0,0.0,0.0,3.0,1.0
354,2.0,155.0,2.0,1.0,0.0,1.0,1.0,0.0
355,2.0,156.0,5.0,3.0,0.0,0.0,3.0,1.0
356,2.0,157.0,2.0,1.0,0.0,1.0,1.0,0.0
357,2.0,158.0,5.0,2.0,0.0,0.0,3.0,0.0
358,2.0,159.0,2.0,1.0,0.0,0.0,1.0,0.0
359,2.0,160.0,5.0,3.0,0.0,0.0,3.0,1.0
360,2.0,161.0,2.0,1.0,0.0,1.0,1.0,0.0
361,2.0,162.0,5.0,3.0,0.0,0.0,3.0,1.0
362,2.0,163.0,2.0,1.0,0.0,1.0,1.0,0.0
363,2.0,164.0,5.0,3.0,0.0,0.0,3.0,1.0
364,2.0,165.0,2.0,1.0,0.0,1.0,1.0,0.0
365,2.0,166.0,5.0,3.0,0.0,0.0,3.0,0.0
366,2.0,167.0,2.0,1.0,0.0,0.0,1.0,0.0
367,2.0,168.0,5.0,2.0,0.0,0.0,3.0,0.0
368,2.0,169.0,1.0,1.0,0.0,0.0,1.0,0.0
369,2.0,170.0,5.0,2.0,0.0,0.0,3.0,0.0
370,2.0,171.0,2.0,1.0,0.0,0.0,1.0,0.0
371,2.0,172.0,5.0,3.0,0.0,0.0,3.0,1.0
372,2.0,173.0,2.0,1.0,0.0,1.0,1.0,0.0
373,2.0,174.0,5.0,2.0,0.0,0.0,3.0,0.0
374,2.0,175.0,2.0,1.0,0.0,0.0,1.0,0.0
375,2.0,176.0,5.0,3.0,0.0,0.0,3.0,1.0
376,2.0,177.0,2.0,1.0,0.0,1.0,1.0,0.0
377,2.0,178.0,5.0,3.0,0.0,0.0,3.0,1.0
378,2.0,179.0,2.0,1.0,0.0,1.0,1.0,0.0
379,2.0,180.0,5.0,3.0,0.0,0.0,3.0,1.0
380,2.0,181.0,2.0,1.0,0.0,1.0,1.0,0.0
381,2.0,182.0,5.0,3.0,0.0,0.0,3.0,1.0
382,2.0,183.0,2.0,1.0,0.0,1.0,1.0,0.0
383,2.0,184.0,5.0,3.0,0.0,0.0,3.0,1.0
384,2.0,185.0,2.0,1.0,0.0,1.0,1.0,0.0
385,2.0,186.0,5.0,3.0,0.0,0.0,3.0,1.0
386,2.0,187.0,2.0,1.0,0.0,1.0,1.0,0.0
387,2.0,188.0,5.0,3.0,0.0,0.0,3.0,1.0
388,2.0,189.0,2.0,1.0,0.0,1.0,1.0,0.0
389,2.0,190.0,5.0,3.0,0.0,0.0,3.0,1.0
390,2.0,191.0,2.0,1.0,0.0,1.0,1.0,0.0
391,2.0,192.0,5.0,3.0,0.0,0.0,3.0,1.0
392,2.0,193.0,2.0,1.0,0.0,1.0,1.0,0.0
393,2.0,194.0,5.0,3.0,0.0,0.0,3.0,1.0
394,2.0,195.0,2.0,1.0,0.0,1.0,1.0,0.0
395,2.0,196.0,5.0,3.0,0.0,0.0,3.0,1.0
396,2.0,197.0,2.0,1.0,0.0,1.0,1.0,0.0
397,2.0,198.0,5.0,2.0,0.0,0.0,3.0,0.0
398,2.0,199.0,2.0,1.0,0.0,0.0,1.0,0.0
399,2.0,200.0,5.0,3.0,0.0,0.0,3.0,1.0
400,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
401,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0
402,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0
403,3.0,4.0,5.0,2.0,0.0,0.0,3.0,1.0
404,3.0,5.0,2.0,1.0,0.0,1.0,1.0,0.0
405,3.0,6.0,5.0,2.0,0.0,0.0,3.0,1.0
406,3.0,7.0,2.0,1.0,0.0,1.0,1.0,0.0
407,3.0,8.0,5.0,2.0,0.0,0.0,3.0,1.0
408,3.0,9.0,2.0,1.0,0.0,1.0,1.0,0.0
409,3.0,10.0,5.0,2.0,0.0,0.0,3.0,1.0
